Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
5/23/2022,ID-SB,Sumatera Barat,1,0,6,-5,103818,2349,101419,50,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.18,18810.18,0,425.6,42.56,2.26%,97.69%,1,1
5/23/2022,ID-SS,Sumatera Selatan,1,0,1,0,80469,3343,77093,33,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,9792.33,0,406.81,40.68,4.15%,95.80%,,1
5/23/2022,ID-SU,Sumatera Utara,2,0,8,-6,155056,3254,151716,86,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,10424.01,0,218.76,21.88,2.10%,97.85%,0.67,1
5/24/2022,ID-AC,Aceh,1,0,0,1,43701,2217,41482,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,8328.35,0,422.51,42.25,5.07%,94.92%,,1
5/24/2022,ID-BA,Bali,17,0,25,-8,157530,4563,152826,141,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,4.03,37363.29,0,1082.26,108.23,2.90%,97.01%,1.55,1
5/24/2022,ID-BT,Banten,23,0,10,13,292980,2931,289837,212,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.15,27324.17,0,273.35,27.34,1.00%,98.93%,0.82,1
5/24/2022,ID-BE,Bengkulu,0,0,0,0,29113,519,28591,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,14559.86,0,259.56,25.96,1.78%,98.21%,0,1
5/24/2022,ID-JK,DKI Jakarta,148,3,94,51,1249948,15288,1233909,751,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,13.65,115243.53,0.28,1409.53,140.95,1.22%,98.72%,2.55,3
5/24/2022,ID-YO,Daerah Istimewa Yogyakarta,6,1,1,4,220647,5903,214638,106,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,60767.31,0.28,1625.72,162.57,2.68%,97.28%,,
5/24/2022,ID-GO,Gorontalo,0,1,0,-1,13901,485,13397,19,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,11774.01,0.85,410.79,41.08,3.49%,96.37%,1,
5/24/2022,IDN,Indonesia,345,14,288,43,6053109,156548,5893628,2933,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.3,22825.94,0.05,590.33,59.03,2.59%,97.37%,1.98,1.17
5/24/2022,ID-JA,Jambi,0,0,1,-1,38254,879,37361,14,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,10950.5,0,251.62,25.16,2.30%,97.67%,1,1
5/24/2022,ID-JB,Jawa Barat,57,2,65,-10,1106348,15838,1090129,381,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.26,24497.69,0.04,350.7,35.07,1.43%,98.53%,1.84,1
5/24/2022,ID-JT,Jawa Tengah,12,2,22,-12,627534,33288,593860,386,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.33,17256.98,0.05,915.41,91.54,5.30%,94.63%,1.5,0.67
5/24/2022,ID-JI,Jawa Timur,25,3,26,-4,576134,31636,544496,2,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.62,14232.9,0.07,781.54,78.15,5.49%,94.51%,1.39,3
5/24/2022,ID-KB,Kalimantan Barat,2,0,4,-2,64671,1128,63532,11,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.37,11925.73,0,208.01,20.8,1.74%,98.24%,1,1
5/24/2022,ID-KS,Kalimantan Selatan,5,0,1,4,84302,2535,81748,19,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,1.24,20954.75,0,630.12,63.01,3.01%,96.97%,,1
5/24/2022,ID-KT,Kalimantan Tengah,0,1,4,-5,56043,1540,54495,8,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,21804.16,0.39,599.15,59.92,2.75%,97.24%,1,
5/24/2022,ID-KI,Kalimantan Timur,4,1,2,1,206310,5713,200573,24,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,1.13,58079.65,0.28,1608.3,160.83,2.77%,97.22%,4,
5/24/2022,ID-KU,Kalimantan Utara,0,0,0,0,45315,858,44389,68,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,69886.66,0,1323.24,132.32,1.89%,97.96%,1,1
5/24/2022,ID-BB,Kepulauan Bangka Belitung,0,0,1,-1,65604,1601,64001,2,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,47547.16,0,1160.34,116.03,2.44%,97.56%,1,1
5/24/2022,ID-KR,Kepulauan Riau,0,0,0,0,70181,1880,68290,11,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,36374.52,0,974.4,97.44,2.68%,97.31%,1,1
5/24/2022,ID-LA,Lampung,5,0,1,4,74455,4170,70153,132,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.55,8185.83,0,458.46,45.85,5.60%,94.22%,5,1
5/24/2022,ID-MA,Maluku,4,0,3,1,18568,292,18251,25,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,2.17,10052.53,0,158.09,15.81,1.57%,98.29%,,1
5/24/2022,ID-MU,Maluku Utara,4,0,4,0,14522,330,14170,22,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,11104.12,0,252.33,25.23,2.27%,97.58%,,1
5/24/2022,ID-NB,Nusa Tenggara Barat,1,0,0,1,36073,901,35003,169,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.19,6844.65,0,170.96,17.1,2.50%,97.03%,,1
5/24/2022,ID-NT,Nusa Tenggara Timur,3,0,4,-1,93830,1517,92278,35,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.55,17339.57,0,280.34,28.03,1.62%,98.35%,1,1
5/24/2022,ID-PA,Papua,1,0,0,1,48590,579,47961,50,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.23,11194.95,0,133.4,13.34,1.19%,98.71%,1,0
5/24/2022,ID-PB,Papua Barat,12,0,4,8,31408,381,30998,29,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,10.52,27533.95,0,334.01,33.4,1.21%,98.69%,6,1
5/24/2022,ID-RI,Riau,1,0,0,1,150826,4428,146388,10,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,24831,0,729,72.9,2.94%,97.06%,1,1
5/24/2022,ID-SR,Sulawesi Barat,0,0,0,0,15554,393,15152,9,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,9970.62,0,251.93,25.19,2.53%,97.42%,0,0
5/24/2022,ID-SN,Sulawesi Selatan,2,0,6,-4,143503,2474,140999,30,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.21,15222.74,0,262.44,26.24,1.72%,98.26%,2,0
5/24/2022,ID-ST,Sulawesi Tengah,0,0,2,-2,60796,1723,59059,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0,20570,0,582.97,58.3,2.83%,97.14%,1,1
5/24/2022,ID-SG,Sulawesi Tenggara,0,0,1,-1,25589,567,25007,15,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,9709.5,0,215.14,21.51,2.22%,97.73%,0,1
5/24/2022,ID-SA,Sulawesi Utara,1,0,2,-1,51514,1190,50295,29,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,19498.96,0,450.44,45.04,2.31%,97.63%,1,1
5/24/2022,ID-SB,Sumatera Barat,2,0,2,0,103820,2349,101421,50,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.36,18810.54,0,425.6,42.56,2.26%,97.69%,2,1
5/24/2022,ID-SS,Sumatera Selatan,4,0,3,1,80473,3343,77096,34,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.49,9792.82,0,406.81,40.68,4.15%,95.80%,4,1
5/24/2022,ID-SU,Sumatera Utara,5,0,7,-2,155061,3254,151723,84,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.34,10424.35,0,218.76,21.88,2.10%,97.85%,2.5,1
5/25/2022,ID-AC,Aceh,0,0,0,0,43701,2217,41482,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,8328.35,0,422.51,42.25,5.07%,94.92%,0,1
5/25/2022,ID-BA,Bali,25,0,11,14,157555,4563,152837,155,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,5.93,37369.21,0,1082.26,108.23,2.90%,97.01%,1.47,1
5/25/2022,ID-BT,Banten,26,1,12,13,293006,2932,289849,225,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.42,27326.6,0.09,273.45,27.34,1.00%,98.92%,1.13,
5/25/2022,ID-BE,Bengkulu,0,0,0,0,29113,519,28591,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,14559.86,0,259.56,25.96,1.78%,98.21%,1,1
5/25/2022,ID-JK,DKI Jakarta,128,0,64,64,1250076,15288,1233973,815,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.8,115255.33,0,1409.53,140.95,1.22%,98.71%,0.86,0
5/25/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,1,3,220651,5903,214639,109,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60768.41,0,1625.72,162.57,2.68%,97.28%,0.67,0
5/25/2022,ID-GO,Gorontalo,0,0,0,0,13901,485,13397,19,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,11774.01,0,410.79,41.08,3.49%,96.37%,1,0
5/25/2022,IDN,Indonesia,315,5,232,78,6053424,156553,5893860,3011,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.19,22827.13,0.02,590.35,59.04,2.59%,97.36%,0.91,0.36
5/25/2022,ID-JA,Jambi,0,0,2,-2,38254,879,37363,12,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,10950.5,0,251.62,25.16,2.30%,97.67%,1,1
5/25/2022,ID-JB,Jawa Barat,47,1,62,-16,1106395,15839,1090191,365,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.04,24498.73,0.02,350.72,35.07,1.43%,98.54%,0.82,0.5
5/25/2022,ID-JT,Jawa Tengah,22,0,17,5,627556,33288,593877,391,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.6,17257.58,0,915.41,91.54,5.30%,94.63%,1.83,0
5/25/2022,ID-JI,Jawa Timur,25,1,26,-2,576159,31637,544522,0,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.62,14233.52,0.02,781.57,78.16,5.49%,94.51%,1,0.33
5/25/2022,ID-KB,Kalimantan Barat,2,0,0,2,64673,1128,63532,13,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.37,11926.1,0,208.01,20.8,1.74%,98.24%,1,1
5/25/2022,ID-KS,Kalimantan Selatan,2,0,2,0,84304,2535,81750,19,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.5,20955.25,0,630.12,63.01,3.01%,96.97%,0.4,1
5/25/2022,ID-KT,Kalimantan Tengah,4,0,2,2,56047,1540,54497,10,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.56,21805.72,0,599.15,59.92,2.75%,97.23%,,0
5/25/2022,ID-KI,Kalimantan Timur,2,1,5,-4,206312,5714,200578,20,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,58080.21,0.28,1608.58,160.86,2.77%,97.22%,0.5,1
5/25/2022,ID-KU,Kalimantan Utara,0,0,1,-1,45315,858,44390,67,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0,69886.66,0,1323.24,132.32,1.89%,97.96%,1,1
5/25/2022,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,65604,1601,64001,2,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,47547.16,0,1160.34,116.03,2.44%,97.56%,1,1
5/25/2022,ID-KR,Kepulauan Riau,0,0,3,-3,70181,1880,68293,8,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,36374.52,0,974.4,97.44,2.68%,97.31%,1,1
5/25/2022,ID-LA,Lampung,4,0,1,3,74459,4170,70154,135,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.44,8186.27,0,458.46,45.85,5.60%,94.22%,0.8,1
5/25/2022,ID-MA,Maluku,1,0,3,-2,18569,292,18254,23,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.54,10053.07,0,158.09,15.81,1.57%,98.30%,0.25,1
5/25/2022,ID-MU,Maluku Utara,0,0,0,0,14522,330,14170,22,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,11104.12,0,252.33,25.23,2.27%,97.58%,0,1
5/25/2022,ID-NB,Nusa Tenggara Barat,0,0,0,0,36073,901,35003,169,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,6844.65,0,170.96,17.1,2.50%,97.03%,0,1
5/25/2022,ID-NT,Nusa Tenggara Timur,1,0,1,0,93831,1517,92279,35,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,17339.76,0,280.34,28.03,1.62%,98.35%,0.33,1
5/25/2022,ID-PA,Papua,3,0,0,3,48593,579,47961,53,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.69,11195.65,0,133.4,13.34,1.19%,98.70%,3,1
5/25/2022,ID-PB,Papua Barat,6,0,0,6,31414,381,30998,35,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,27539.21,0,334.01,33.4,1.21%,98.68%,0.5,1
5/25/2022,ID-RI,Riau,2,0,1,1,150828,4428,146389,11,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.33,24831.33,0,729,72.9,2.94%,97.06%,2,1
5/25/2022,ID-SR,Sulawesi Barat,0,0,2,-2,15554,393,15154,7,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,9970.62,0,251.93,25.19,2.53%,97.43%,1,1
5/25/2022,ID-SN,Sulawesi Selatan,5,0,0,5,143508,2474,140999,35,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.53,15223.27,0,262.44,26.24,1.72%,98.25%,2.5,1
5/25/2022,ID-ST,Sulawesi Tengah,2,0,2,0,60798,1723,59061,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,20570.67,0,582.97,58.3,2.83%,97.14%,,1
5/25/2022,ID-SG,Sulawesi Tenggara,0,0,2,-2,25589,567,25009,13,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,9709.5,0,215.14,21.51,2.22%,97.73%,1,1
5/25/2022,ID-SA,Sulawesi Utara,0,0,0,0,51514,1190,50295,29,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,19498.96,0,450.44,45.04,2.31%,97.63%,0,1
5/25/2022,ID-SB,Sumatera Barat,0,0,1,-1,103820,2349,101422,49,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,18810.54,0,425.6,42.56,2.26%,97.69%,0,1
5/25/2022,ID-SS,Sumatera Selatan,1,0,8,-7,80474,3343,77104,27,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,9792.94,0,406.81,40.68,4.15%,95.81%,0.25,1
5/25/2022,ID-SU,Sumatera Utara,3,0,11,-8,155064,3254,151734,76,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.2,10424.55,0,218.76,21.88,2.10%,97.85%,0.6,1
5/26/2022,ID-AC,Aceh,1,0,0,1,43702,2217,41482,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,8328.54,0,422.51,42.25,5.07%,94.92%,,1
5/26/2022,ID-BA,Bali,12,0,9,3,157567,4563,152846,158,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.85,37372.06,0,1082.26,108.23,2.90%,97.00%,0.48,1
5/26/2022,ID-BT,Banten,26,0,39,-13,293032,2932,289888,212,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.42,27329.02,0,273.45,27.34,1.00%,98.93%,1,0
5/26/2022,ID-BE,Bengkulu,0,0,0,0,29113,519,28591,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,14559.86,0,259.56,25.96,1.78%,98.21%,1,1
5/26/2022,ID-JK,DKI Jakarta,124,0,82,42,1250200,15288,1234055,857,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.43,115266.76,0,1409.53,140.95,1.22%,98.71%,0.97,1
5/26/2022,ID-YO,Daerah Istimewa Yogyakarta,4,0,15,-11,220655,5903,214654,98,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,60769.51,0,1625.72,162.57,2.68%,97.28%,1,1
5/26/2022,ID-GO,Gorontalo,0,0,0,0,13901,485,13397,19,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,11774.01,0,410.79,41.08,3.49%,96.37%,1,1
5/26/2022,IDN,Indonesia,246,3,243,0,6053670,156556,5894103,3011,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.93,22828.06,0.01,590.36,59.04,2.59%,97.36%,0.78,0.6
5/26/2022,ID-JA,Jambi,2,1,0,1,38256,880,37363,13,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.57,10951.07,0.29,251.91,25.19,2.30%,97.67%,,
5/26/2022,ID-JB,Jawa Barat,29,0,19,10,1106424,15839,1090210,375,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.64,24499.37,0,350.72,35.07,1.43%,98.53%,0.62,0
5/26/2022,ID-JT,Jawa Tengah,15,0,25,-10,627571,33288,593902,381,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.41,17258,0,915.41,91.54,5.30%,94.64%,0.68,1
5/26/2022,ID-JI,Jawa Timur,13,1,21,-9,576172,31638,544543,-9,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.32,14233.84,0.02,781.59,78.16,5.49%,94.51%,0.52,1
5/26/2022,ID-KB,Kalimantan Barat,1,0,0,1,64674,1128,63532,14,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,11926.28,0,208.01,20.8,1.74%,98.23%,0.5,1
5/26/2022,ID-KS,Kalimantan Selatan,1,0,0,1,84305,2535,81750,20,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.25,20955.5,0,630.12,63.01,3.01%,96.97%,0.5,1
5/26/2022,ID-KT,Kalimantan Tengah,0,0,1,-1,56047,1540,54498,9,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0,21805.72,0,599.15,59.92,2.75%,97.24%,0,1
5/26/2022,ID-KI,Kalimantan Timur,1,1,1,-1,206313,5715,200579,19,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,58080.49,0.28,1608.87,160.89,2.77%,97.22%,0.5,1
5/26/2022,ID-KU,Kalimantan Utara,1,0,1,0,45316,858,44391,67,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,69888.2,0,1323.24,132.32,1.89%,97.96%,,1
5/26/2022,ID-BB,Kepulauan Bangka Belitung,0,0,1,-1,65604,1601,64002,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,47547.16,0,1160.34,116.03,2.44%,97.56%,1,1
5/26/2022,ID-KR,Kepulauan Riau,0,0,1,-1,70181,1880,68294,7,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0,36374.52,0,974.4,97.44,2.68%,97.31%,1,1
5/26/2022,ID-LA,Lampung,1,0,4,-3,74460,4170,70158,132,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.11,8186.38,0,458.46,45.85,5.60%,94.22%,0.25,1
