,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Total Regencies,Total Districts,Population,Total Cases per Million,Total Deaths per Million,Growth Factor of New Cases,Growth Factor of New Deaths
7345,7/29/2022,Sulawesi Tenggara,1,0,0,1,25632,567,25037,28,Province,29,Indonesia,Asia,15,219,2635461,9725.81,215.14,0.33,1.0
7346,7/29/2022,Sulawesi Utara,7,0,0,7,51625,1192,50363,70,Province,30,Indonesia,Asia,11,171,2641884,19540.98,451.19,1.75,1.0
7347,7/29/2022,Sumatera Barat,16,0,0,16,103961,2352,101528,81,Province,31,Indonesia,Asia,12,179,5519245,18836.09,426.15,1.23,0.0
7348,7/29/2022,Sumatera Selatan,23,1,7,15,80927,3352,77338,237,Province,32,Indonesia,Asia,13,241,8217551,9848.07,407.91,0.79,1.0
7349,7/29/2022,Sumatera Utara,61,0,22,39,155929,3262,152212,455,Province,33,Indonesia,Asia,25,450,14874889,10482.7,219.3,1.15,1.0
7350,7/30/2022,Aceh,0,0,0,0,43729,2217,41499,13,Province,0,Indonesia,Asia,18,289,5247257,8333.69,422.51,0.0,1.0
7351,7/30/2022,Bali,161,2,107,52,162388,4607,156050,1731,Province,1,Indonesia,Asia,8,57,4216171,38515.52,1092.7,1.15,0.4
7352,7/30/2022,Banten,626,0,347,279,311190,2938,303294,4958,Province,2,Indonesia,Asia,4,155,10722374,29022.49,274.01,0.87,1.0
7353,7/30/2022,Bengkulu,0,0,0,0,29124,520,28598,6,Province,3,Indonesia,Asia,9,129,1999539,14565.36,260.06,1.0,1.0
7354,7/30/2022,DKI Jakarta,2629,5,2759,-135,1328639,15376,1289669,23594,Province,4,Indonesia,Asia,1,44,10846145,122498.73,1417.65,0.88,1.67
7355,7/30/2022,Daerah Istimewa Yogyakarta,85,0,9,76,222278,5913,215117,1248,Province,5,Indonesia,Asia,4,78,3631015,61216.49,1628.47,0.96,1.0
7356,7/30/2022,Gorontalo,1,0,0,1,13933,487,13415,31,Province,6,Indonesia,Asia,5,77,1180651,11801.12,412.48,0.5,1.0
7357,7/30/2022,Indonesia,5398,13,4268,1117,6202893,156983,5996805,49105,Country,34,Indonesia,Asia,416,7230,265185520,23390.77,591.97,0.93,1.0
7358,7/30/2022,Jambi,2,0,0,2,38345,882,37427,36,Province,7,Indonesia,Asia,9,141,3493357,10976.55,252.48,0.4,1.0
7359,7/30/2022,Jawa Barat,994,0,552,442,1133539,15896,1105744,11899,Province,8,Indonesia,Asia,18,627,45161325,25099.77,351.98,0.91,0.0
7360,7/30/2022,Jawa Tengah,155,2,27,126,630423,33352,595754,1317,Province,9,Indonesia,Asia,29,576,36364072,17336.42,917.17,1.67,1.0
7361,7/30/2022,Jawa Timur,316,1,296,19,584985,31670,552734,581,Province,10,Indonesia,Asia,29,666,40479023,14451.56,782.38,0.98,1.0
7362,7/30/2022,Kalimantan Barat,12,0,15,-3,64946,1130,63757,59,Province,11,Indonesia,Asia,12,174,5422814,11976.44,208.38,1.5,1.0
7363,7/30/2022,Kalimantan Selatan,120,1,30,89,85540,2548,82204,788,Province,12,Indonesia,Asia,11,153,4023049,21262.48,633.35,1.56,1.0
7364,7/30/2022,Kalimantan Tengah,53,0,19,34,56674,1544,54777,353,Province,13,Indonesia,Asia,13,136,2570289,22049.66,600.71,1.71,1.0
7365,7/30/2022,Kalimantan Timur,53,0,20,33,207147,5718,201050,379,Province,14,Indonesia,Asia,7,103,3552191,58315.28,1609.71,1.13,1.0
7366,7/30/2022,Kalimantan Utara,0,0,0,0,45341,860,44465,16,Province,15,Indonesia,Asia,4,53,648407,69926.76,1326.33,1.0,1.0
7367,7/30/2022,Kepulauan Bangka Belitung,1,0,4,-3,65798,1603,64140,55,Province,16,Indonesia,Asia,6,47,1379767,47687.76,1161.79,0.2,1.0
7368,7/30/2022,Kepulauan Riau,22,0,0,22,70363,1881,68374,108,Province,17,Indonesia,Asia,5,75,1929400,36468.85,974.91,2.44,1.0
7369,7/30/2022,Lampung,14,0,1,13,74688,4176,70399,113,Province,18,Indonesia,Asia,13,228,9095591,8211.45,459.12,7.0,1.0
7370,7/30/2022,Maluku,2,0,0,2,18620,293,18299,28,Province,19,Indonesia,Asia,9,118,1847097,10080.68,158.63,0.33,1.0
7371,7/30/2022,Maluku Utara,1,0,0,1,14539,330,14205,4,Province,20,Indonesia,Asia,8,116,1307803,11117.12,252.33,1.0,1.0
7372,7/30/2022,Nusa Tenggara Barat,6,0,0,6,36164,901,35238,25,Province,21,Indonesia,Asia,8,117,5270247,6861.92,170.96,2.0,1.0
7373,7/30/2022,Nusa Tenggara Timur,9,0,7,2,94175,1525,92554,96,Province,22,Indonesia,Asia,21,309,5411321,17403.33,281.82,2.25,1.0
7374,7/30/2022,Papua,13,0,0,13,48939,580,48104,255,Province,23,Indonesia,Asia,28,560,4340348,11275.36,133.63,0.57,1.0
7375,7/30/2022,Papua Barat,8,0,8,0,31703,381,31254,68,Province,24,Indonesia,Asia,12,218,1140701,27792.56,334.01,1.14,1.0
7376,7/30/2022,Riau,25,0,13,12,151213,4429,146591,193,Province,25,Indonesia,Asia,10,169,6074100,24894.72,729.16,1.19,1.0
7377,7/30/2022,Sulawesi Barat,0,0,0,0,15569,394,15171,4,Province,26,Indonesia,Asia,6,69,1559984,9980.23,252.57,0.0,0.0
7378,7/30/2022,Sulawesi Selatan,14,0,14,0,143882,2478,141287,117,Province,27,Indonesia,Asia,21,311,9426885,15262.94,262.87,0.82,0.0
7379,7/30/2022,Sulawesi Tengah,2,0,0,2,60857,1727,59121,9,Province,28,Indonesia,Asia,12,175,2955567,20590.63,584.32,0.67,1.0
7380,7/30/2022,Sulawesi Tenggara,0,0,0,0,25632,567,25037,28,Province,29,Indonesia,Asia,15,219,2635461,9725.81,215.14,0.0,1.0
7381,7/30/2022,Sulawesi Utara,5,0,10,-5,51630,1192,50373,65,Province,30,Indonesia,Asia,11,171,2641884,19542.87,451.19,0.71,1.0
7382,7/30/2022,Sumatera Barat,8,0,3,5,103969,2352,101531,86,Province,31,Indonesia,Asia,12,179,5519245,18837.54,426.15,0.5,1.0
7383,7/30/2022,Sumatera Selatan,15,0,2,13,80942,3352,77340,250,Province,32,Indonesia,Asia,13,241,8217551,9849.89,407.91,0.65,0.0
7384,7/30/2022,Sumatera Utara,46,2,29,15,155975,3264,152241,470,Province,33,Indonesia,Asia,25,450,14874889,10485.79,219.43,0.75,1.0
7385,7/31/2022,Aceh,0,0,0,0,43729,2217,41499,13,Province,0,Indonesia,Asia,18,289,5247257,8333.69,422.51,1.0,1.0
7386,7/31/2022,Bali,111,2,110,-1,162499,4609,156160,1730,Province,1,Indonesia,Asia,8,57,4216171,38541.84,1093.17,0.69,1.0
7387,7/31/2022,Banten,543,0,954,-411,311733,2938,304248,4547,Province,2,Indonesia,Asia,4,155,10722374,29073.13,274.01,0.87,1.0
7388,7/31/2022,Bengkulu,2,0,1,1,29126,520,28599,7,Province,3,Indonesia,Asia,9,129,1999539,14566.36,260.06,1.0,1.0
7389,7/31/2022,DKI Jakarta,2198,2,2600,-404,1330837,15378,1292269,23190,Province,4,Indonesia,Asia,1,44,10846145,122701.38,1417.83,0.84,0.4
7390,7/31/2022,Daerah Istimewa Yogyakarta,49,0,19,30,222327,5913,215136,1278,Province,5,Indonesia,Asia,4,78,3631015,61229.99,1628.47,0.58,1.0
7391,7/31/2022,Gorontalo,2,0,0,2,13935,487,13415,33,Province,6,Indonesia,Asia,5,77,1180651,11802.81,412.48,2.0,1.0
7392,7/31/2022,Indonesia,4205,10,4597,-402,6207098,156993,6001402,48703,Country,34,Indonesia,Asia,416,7230,265185520,23406.62,592.01,0.78,0.77
7393,7/31/2022,Jambi,0,0,7,-7,38345,882,37434,29,Province,7,Indonesia,Asia,9,141,3493357,10976.55,252.48,0.0,1.0
7394,7/31/2022,Jawa Barat,641,1,508,132,1134180,15897,1106252,12031,Province,8,Indonesia,Asia,18,627,45161325,25113.97,352.0,0.64,1.0
7395,7/31/2022,Jawa Tengah,100,0,46,54,630523,33352,595800,1371,Province,9,Indonesia,Asia,29,576,36364072,17339.17,917.17,0.65,0.0
7396,7/31/2022,Jawa Timur,258,0,305,-47,585243,31670,553039,534,Province,10,Indonesia,Asia,29,666,40479023,14457.93,782.38,0.82,0.0
7397,7/31/2022,Kalimantan Barat,8,0,0,8,64954,1130,63757,67,Province,11,Indonesia,Asia,12,174,5422814,11977.91,208.38,0.67,1.0
7398,7/31/2022,Kalimantan Selatan,106,1,44,61,85646,2549,82248,849,Province,12,Indonesia,Asia,11,153,4023049,21288.83,633.6,0.88,1.0
7399,7/31/2022,Kalimantan Tengah,29,0,13,16,56703,1544,54790,369,Province,13,Indonesia,Asia,13,136,2570289,22060.94,600.71,0.55,1.0
7400,7/31/2022,Kalimantan Timur,38,0,50,-12,207185,5718,201100,367,Province,14,Indonesia,Asia,7,103,3552191,58325.97,1609.71,0.72,1.0
7401,7/31/2022,Kalimantan Utara,0,0,0,0,45341,860,44465,16,Province,15,Indonesia,Asia,4,53,648407,69926.76,1326.33,1.0,1.0
7402,7/31/2022,Kepulauan Bangka Belitung,0,0,2,-2,65798,1603,64142,53,Province,16,Indonesia,Asia,6,47,1379767,47687.76,1161.79,0.0,1.0
7403,7/31/2022,Kepulauan Riau,4,0,2,2,70367,1881,68376,110,Province,17,Indonesia,Asia,5,75,1929400,36470.92,974.91,0.18,1.0
7404,7/31/2022,Lampung,14,1,6,7,74702,4177,70405,120,Province,18,Indonesia,Asia,13,228,9095591,8212.99,459.23,1.0,1.0
7405,7/31/2022,Maluku,1,0,0,1,18621,293,18299,29,Province,19,Indonesia,Asia,9,118,1847097,10081.22,158.63,0.5,1.0
7406,7/31/2022,Maluku Utara,0,0,0,0,14539,330,14205,4,Province,20,Indonesia,Asia,8,116,1307803,11117.12,252.33,0.0,1.0
7407,7/31/2022,Nusa Tenggara Barat,2,0,2,0,36166,901,35240,25,Province,21,Indonesia,Asia,8,117,5270247,6862.3,170.96,0.33,1.0
7408,7/31/2022,Nusa Tenggara Timur,3,0,5,-2,94178,1525,92559,94,Province,22,Indonesia,Asia,21,309,5411321,17403.88,281.82,0.33,1.0
7409,7/31/2022,Papua,12,0,0,12,48951,580,48104,267,Province,23,Indonesia,Asia,28,560,4340348,11278.13,133.63,0.92,1.0
7410,7/31/2022,Papua Barat,0,0,5,-5,31703,381,31259,63,Province,24,Indonesia,Asia,12,218,1140701,27792.56,334.01,0.0,1.0
7411,7/31/2022,Riau,33,1,13,19,151246,4430,146604,212,Province,25,Indonesia,Asia,10,169,6074100,24900.15,729.33,1.32,1.0
7412,7/31/2022,Sulawesi Barat,1,0,0,1,15570,394,15171,5,Province,26,Indonesia,Asia,6,69,1559984,9980.87,252.57,1.0,1.0
7413,7/31/2022,Sulawesi Selatan,7,0,8,-1,143889,2478,141295,116,Province,27,Indonesia,Asia,21,311,9426885,15263.68,262.87,0.5,1.0
7414,7/31/2022,Sulawesi Tengah,0,1,2,-3,60857,1728,59123,6,Province,28,Indonesia,Asia,12,175,2955567,20590.63,584.66,0.0,1.0
7415,7/31/2022,Sulawesi Tenggara,0,0,4,-4,25632,567,25041,24,Province,29,Indonesia,Asia,15,219,2635461,9725.81,215.14,1.0,1.0
7416,7/31/2022,Sulawesi Utara,3,0,1,2,51633,1192,50374,67,Province,30,Indonesia,Asia,11,171,2641884,19544.01,451.19,0.6,1.0
7417,7/31/2022,Sumatera Barat,6,1,3,2,103975,2353,101534,88,Province,31,Indonesia,Asia,12,179,5519245,18838.63,426.33,0.75,1.0
7418,7/31/2022,Sumatera Selatan,8,0,8,0,80950,3352,77348,250,Province,32,Indonesia,Asia,13,241,8217551,9850.87,407.91,0.53,1.0
7419,7/31/2022,Sumatera Utara,25,0,19,6,156000,3264,152260,476,Province,33,Indonesia,Asia,25,450,14874889,10487.47,219.43,0.54,0.0
7420,8/1/2022,Aceh,3,0,0,3,43732,2217,41499,16,Province,0,Indonesia,Asia,18,289,5247257,8334.26,422.51,1.0,1.0
7421,8/1/2022,Bali,149,3,178,-32,162648,4612,156338,1698,Province,1,Indonesia,Asia,8,57,4216171,38577.18,1093.88,1.34,1.5
7422,8/1/2022,Banten,531,0,289,242,312264,2938,304537,4789,Province,2,Indonesia,Asia,4,155,10722374,29122.66,274.01,0.98,1.0
7423,8/1/2022,Bengkulu,0,0,0,0,29126,520,28599,7,Province,3,Indonesia,Asia,9,129,1999539,14566.36,260.06,0.0,1.0
7424,8/1/2022,DKI Jakarta,1486,2,2698,-1214,1332323,15380,1294967,21976,Province,4,Indonesia,Asia,1,44,10846145,122838.39,1418.02,0.68,1.0
7425,8/1/2022,Daerah Istimewa Yogyakarta,64,0,17,47,222391,5913,215153,1325,Province,5,Indonesia,Asia,4,78,3631015,61247.61,1628.47,1.31,1.0
7426,8/1/2022,Gorontalo,0,0,3,-3,13935,487,13418,30,Province,6,Indonesia,Asia,5,77,1180651,11802.81,412.48,0.0,1.0
7427,8/1/2022,Indonesia,3696,11,4579,-894,6210794,157004,6005981,47809,Country,34,Indonesia,Asia,416,7230,265185520,23420.56,592.05,0.88,1.1
7428,8/1/2022,Jambi,1,0,10,-9,38346,882,37444,20,Province,7,Indonesia,Asia,9,141,3493357,10976.83,252.48,1.0,1.0
7429,8/1/2022,Jawa Barat,827,0,530,297,1135007,15897,1106782,12328,Province,8,Indonesia,Asia,18,627,45161325,25132.28,352.0,1.29,0.0
7430,8/1/2022,Jawa Tengah,70,2,127,-59,630593,33354,595927,1312,Province,9,Indonesia,Asia,29,576,36364072,17341.1,917.22,0.7,1.0
7431,8/1/2022,Jawa Timur,293,2,312,-21,585536,31672,553351,513,Province,10,Indonesia,Asia,29,666,40479023,14465.17,782.43,1.14,1.0
7432,8/1/2022,Kalimantan Barat,9,0,15,-6,64963,1130,63772,61,Province,11,Indonesia,Asia,12,174,5422814,11979.57,208.38,1.13,1.0
7433,8/1/2022,Kalimantan Selatan,39,0,55,-16,85685,2549,82303,833,Province,12,Indonesia,Asia,11,153,4023049,21298.52,633.6,0.37,0.0
7434,8/1/2022,Kalimantan Tengah,22,0,60,-38,56725,1544,54850,331,Province,13,Indonesia,Asia,13,136,2570289,22069.5,600.71,0.76,1.0
7435,8/1/2022,Kalimantan Timur,47,0,25,22,207232,5718,201125,389,Province,14,Indonesia,Asia,7,103,3552191,58339.21,1609.71,1.24,1.0
7436,8/1/2022,Kalimantan Utara,2,0,0,2,45343,860,44465,18,Province,15,Indonesia,Asia,4,53,648407,69929.84,1326.33,1.0,1.0
7437,8/1/2022,Kepulauan Bangka Belitung,2,0,8,-6,65800,1603,64150,47,Province,16,Indonesia,Asia,6,47,1379767,47689.21,1161.79,1.0,1.0
7438,8/1/2022,Kepulauan Riau,4,2,9,-7,70371,1883,68385,103,Province,17,Indonesia,Asia,5,75,1929400,36473.0,975.95,1.0,1.0
7439,8/1/2022,Lampung,7,0,35,-28,74709,4177,70440,92,Province,18,Indonesia,Asia,13,228,9095591,8213.76,459.23,0.5,0.0
7440,8/1/2022,Maluku,0,0,0,0,18621,293,18299,29,Province,19,Indonesia,Asia,9,118,1847097,10081.22,158.63,0.0,1.0
7441,8/1/2022,Maluku Utara,0,0,0,0,14539,330,14205,4,Province,20,Indonesia,Asia,8,116,1307803,11117.12,252.33,1.0,1.0
7442,8/1/2022,Nusa Tenggara Barat,0,0,0,0,36166,901,35240,25,Province,21,Indonesia,Asia,8,117,5270247,6862.3,170.96,0.0,1.0
7443,8/1/2022,Nusa Tenggara Timur,4,0,17,-13,94182,1525,92576,81,Province,22,Indonesia,Asia,21,309,5411321,17404.62,281.82,1.33,1.0
7444,8/1/2022,Papua,10,0,71,-61,48961,580,48175,206,Province,23,Indonesia,Asia,28,560,4340348,11280.43,133.63,0.83,1.0
7445,8/1/2022,Papua Barat,4,0,11,-7,31707,381,31270,56,Province,24,Indonesia,Asia,12,218,1140701,27796.07,334.01,1.0,1.0
7446,8/1/2022,Riau,19,0,30,-11,151265,4430,146634,201,Province,25,Indonesia,Asia,10,169,6074100,24903.28,729.33,0.58,0.0
7447,8/1/2022,Sulawesi Barat,0,0,2,-2,15570,394,15173,3,Province,26,Indonesia,Asia,6,69,1559984,9980.87,252.57,0.0,1.0
7448,8/1/2022,Sulawesi Selatan,5,0,14,-9,143894,2478,141309,107,Province,27,Indonesia,Asia,21,311,9426885,15264.22,262.87,0.71,1.0
7449,8/1/2022,Sulawesi Tengah,4,0,0,4,60861,1728,59123,10,Province,28,Indonesia,Asia,12,175,2955567,20591.99,584.66,1.0,0.0
7450,8/1/2022,Sulawesi Tenggara,3,0,2,1,25635,567,25043,25,Province,29,Indonesia,Asia,15,219,2635461,9726.95,215.14,1.0,1.0
7451,8/1/2022,Sulawesi Utara,10,0,13,-3,51643,1192,50387,64,Province,30,Indonesia,Asia,11,171,2641884,19547.79,451.19,3.33,1.0
7452,8/1/2022,Sumatera Barat,3,0,4,-1,103978,2353,101538,87,Province,31,Indonesia,Asia,12,179,5519245,18839.17,426.33,0.5,0.0
7453,8/1/2022,Sumatera Selatan,23,0,19,4,80973,3352,77367,254,Province,32,Indonesia,Asia,13,241,8217551,9853.67,407.91,2.88,1.0
7454,8/1/2022,Sumatera Utara,53,0,29,24,156053,3264,152289,500,Province,33,Indonesia,Asia,25,450,14874889,10491.04,219.43,2.12,1.0
7455,8/2/2022,Aceh,4,0,1,3,43736,2217,41500,19,Province,0,Indonesia,Asia,18,289,5247257,8335.02,422.51,1.33,1.0
7456,8/2/2022,Bali,158,5,227,-74,162806,4617,156565,1624,Province,1,Indonesia,Asia,8,57,4216171,38614.66,1095.07,1.06,1.67
7457,8/2/2022,Banten,788,0,1191,-403,313052,2938,305728,4386,Province,2,Indonesia,Asia,4,155,10722374,29196.15,274.01,1.48,1.0
7458,8/2/2022,Bengkulu,1,0,0,1,29127,520,28599,8,Province,3,Indonesia,Asia,9,129,1999539,14566.86,260.06,1.0,1.0
7459,8/2/2022,DKI Jakarta,1993,4,1861,128,1334316,15384,1296828,22104,Province,4,Indonesia,Asia,1,44,10846145,123022.14,1418.38,1.34,2.0
7460,8/2/2022,Daerah Istimewa Yogyakarta,79,1,7,71,222470,5914,215160,1396,Province,5,Indonesia,Asia,4,78,3631015,61269.37,1628.75,1.23,1.0
7461,8/2/2022,Gorontalo,0,0,0,0,13935,487,13418,30,Province,6,Indonesia,Asia,5,77,1180651,11802.81,412.48,1.0,1.0
7462,8/2/2022,Indonesia,5827,24,4564,1239,6216621,157028,6010545,49048,Country,34,Indonesia,Asia,416,7230,265185520,23442.54,592.14,1.58,2.18
7463,8/2/2022,Jambi,5,0,1,4,38351,882,37445,24,Province,7,Indonesia,Asia,9,141,3493357,10978.27,252.48,5.0,1.0
7464,8/2/2022,Jawa Barat,1549,1,583,965,1136556,15898,1107365,13293,Province,8,Indonesia,Asia,18,627,45161325,25166.58,352.03,1.87,1.0
7465,8/2/2022,Jawa Tengah,140,4,88,48,630733,33358,596015,1360,Province,9,Indonesia,Asia,29,576,36364072,17344.95,917.33,2.0,2.0
7466,8/2/2022,Jawa Timur,526,3,337,186,586062,31675,553688,699,Province,10,Indonesia,Asia,29,666,40479023,14478.17,782.5,1.8,1.5
7467,8/2/2022,Kalimantan Barat,13,0,0,13,64976,1130,63772,74,Province,11,Indonesia,Asia,12,174,5422814,11981.97,208.38,1.44,1.0
7468,8/2/2022,Kalimantan Selatan,113,0,14,99,85798,2549,82317,932,Province,12,Indonesia,Asia,11,153,4023049,21326.61,633.6,2.9,1.0
7469,8/2/2022,Kalimantan Tengah,76,0,36,40,56801,1544,54886,371,Province,13,Indonesia,Asia,13,136,2570289,22099.07,600.71,3.45,1.0
7470,8/2/2022,Kalimantan Timur,90,0,26,64,207322,5718,201151,453,Province,14,Indonesia,Asia,7,103,3552191,58364.54,1609.71,1.91,1.0
7471,8/2/2022,Kalimantan Utara,1,0,0,1,45344,860,44465,19,Province,15,Indonesia,Asia,4,53,648407,69931.39,1326.33,0.5,1.0
7472,8/2/2022,Kepulauan Bangka Belitung,4,1,13,-10,65804,1604,64163,37,Province,16,Indonesia,Asia,6,47,1379767,47692.11,1162.52,2.0,1.0
7473,8/2/2022,Kepulauan Riau,25,0,1,24,70396,1883,68386,127,Province,17,Indonesia,Asia,5,75,1929400,36485.95,975.95,6.25,0.0
7474,8/2/2022,Lampung,16,0,12,4,74725,4177,70452,96,Province,18,Indonesia,Asia,13,228,9095591,8215.52,459.23,2.29,1.0
7475,8/2/2022,Maluku,6,0,2,4,18627,293,18301,33,Province,19,Indonesia,Asia,9,118,1847097,10084.47,158.63,1.0,1.0
7476,8/2/2022,Maluku Utara,2,0,0,2,14541,330,14205,6,Province,20,Indonesia,Asia,8,116,1307803,11118.65,252.33,1.0,1.0
7477,8/2/2022,Nusa Tenggara Barat,2,0,4,-2,36168,901,35244,23,Province,21,Indonesia,Asia,8,117,5270247,6862.68,170.96,1.0,1.0
7478,8/2/2022,Nusa Tenggara Timur,2,0,17,-15,94184,1525,92593,66,Province,22,Indonesia,Asia,21,309,5411321,17404.99,281.82,0.5,1.0
7479,8/2/2022,Papua,24,0,0,24,48985,580,48175,230,Province,23,Indonesia,Asia,28,560,4340348,11285.96,133.63,2.4,1.0
7480,8/2/2022,Papua Barat,11,0,4,7,31718,381,31274,63,Province,24,Indonesia,Asia,12,218,1140701,27805.71,334.01,2.75,1.0
7481,8/2/2022,Riau,46,0,5,41,151311,4430,146639,242,Province,25,Indonesia,Asia,10,169,6074100,24910.85,729.33,2.42,1.0
7482,8/2/2022,Sulawesi Barat,2,0,0,2,15572,394,15173,5,Province,26,Indonesia,Asia,6,69,1559984,9982.15,252.57,1.0,1.0
7483,8/2/2022,Sulawesi Selatan,27,1,9,17,143921,2479,141318,124,Province,27,Indonesia,Asia,21,311,9426885,15267.08,262.97,5.4,1.0
7484,8/2/2022,Sulawesi Tengah,3,0,0,3,60864,1728,59123,13,Province,28,Indonesia,Asia,12,175,2955567,20593.0,584.66,0.75,1.0
7485,8/2/2022,Sulawesi Tenggara,1,0,1,0,25636,567,25044,25,Province,29,Indonesia,Asia,15,219,2635461,9727.33,215.14,0.33,1.0
7486,8/2/2022,Sulawesi Utara,9,1,10,-2,51652,1193,50397,62,Province,30,Indonesia,Asia,11,171,2641884,19551.2,451.57,0.9,1.0
7487,8/2/2022,Sumatera Barat,10,0,8,2,103988,2353,101546,89,Province,31,Indonesia,Asia,12,179,5519245,18840.98,426.33,3.33,1.0
7488,8/2/2022,Sumatera Selatan,38,1,14,23,81011,3353,77381,277,Province,32,Indonesia,Asia,13,241,8217551,9858.29,408.03,1.65,1.0
7489,8/2/2022,Sumatera Utara,62,0,78,-16,156115,3264,152367,484,Province,33,Indonesia,Asia,25,450,14874889,10495.2,219.43,1.17,1.0
7490,8/3/2022,Aceh,3,0,5,-2,43739,2217,41505,17,Province,0,Indonesia,Asia,18,289,5247257,8335.59,422.51,0.75,1.0
7491,8/3/2022,Bali,187,3,126,58,162993,4620,156691,1682,Province,1,Indonesia,Asia,8,57,4216171,38659.01,1095.78,1.18,0.6
7492,8/3/2022,Banten,770,1,635,134,313822,2939,306363,4520,Province,2,Indonesia,Asia,4,155,10722374,29267.96,274.1,0.98,1.0
7493,8/3/2022,Bengkulu,0,0,0,0,29127,520,28599,8,Province,3,Indonesia,Asia,9,129,1999539,14566.86,260.06,0.0,1.0
7494,8/3/2022,DKI Jakarta,2532,4,2186,342,1336848,15388,1299014,22446,Province,4,Indonesia,Asia,1,44,10846145,123255.59,1418.75,1.27,1.0
7495,8/3/2022,Daerah Istimewa Yogyakarta,84,0,19,65,222554,5914,215179,1461,Province,5,Indonesia,Asia,4,78,3631015,61292.5,1628.75,1.06,0.0
7496,8/3/2022,Gorontalo,1,0,0,1,13936,487,13418,31,Province,6,Indonesia,Asia,5,77,1180651,11803.66,412.48,1.0,1.0
7497,8/3/2022,Indonesia,6167,18,4340,1809,6222788,157046,6014885,50857,Country,34,Indonesia,Asia,416,7230,265185520,23465.79,592.21,1.06,0.75
7498,8/3/2022,Jambi,7,2,3,2,38358,884,37448,26,Province,7,Indonesia,Asia,9,141,3493357,10980.27,253.05,1.4,1.0
7499,8/3/2022,Jawa Barat,1409,0,644,765,1137965,15898,1108009,14058,Province,8,Indonesia,Asia,18,627,45161325,25197.78,352.03,0.91,0.0
7500,8/3/2022,Jawa Tengah,114,3,121,-10,630847,33361,596136,1350,Province,9,Indonesia,Asia,29,576,36364072,17348.08,917.42,0.81,0.75
7501,8/3/2022,Jawa Timur,526,2,398,126,586588,31677,554086,825,Province,10,Indonesia,Asia,29,666,40479023,14491.16,782.55,1.0,0.67
7502,8/3/2022,Kalimantan Barat,16,0,0,16,64992,1130,63772,90,Province,11,Indonesia,Asia,12,174,5422814,11984.92,208.38,1.23,1.0
7503,8/3/2022,Kalimantan Selatan,112,1,39,72,85910,2550,82356,1004,Province,12,Indonesia,Asia,11,153,4023049,21354.45,633.85,0.99,1.0
7504,8/3/2022,Kalimantan Tengah,59,0,24,35,56860,1544,54910,406,Province,13,Indonesia,Asia,13,136,2570289,22122.03,600.71,0.78,1.0
7505,8/3/2022,Kalimantan Timur,66,0,30,36,207388,5718,201181,489,Province,14,Indonesia,Asia,7,103,3552191,58383.12,1609.71,0.73,1.0
7506,8/3/2022,Kalimantan Utara,0,0,1,-1,45344,860,44466,18,Province,15,Indonesia,Asia,4,53,648407,69931.39,1326.33,0.0,1.0
7507,8/3/2022,Kepulauan Bangka Belitung,6,0,4,2,65810,1604,64167,39,Province,16,Indonesia,Asia,6,47,1379767,47696.46,1162.52,1.5,0.0
7508,8/3/2022,Kepulauan Riau,13,0,0,13,70409,1883,68386,140,Province,17,Indonesia,Asia,5,75,1929400,36492.69,975.95,0.52,1.0
7509,8/3/2022,Lampung,25,0,1,24,74750,4177,70453,120,Province,18,Indonesia,Asia,13,228,9095591,8218.27,459.23,1.56,1.0
7510,8/3/2022,Maluku,2,1,0,1,18629,294,18301,34,Province,19,Indonesia,Asia,9,118,1847097,10085.56,159.17,0.33,1.0
7511,8/3/2022,Maluku Utara,0,0,0,0,14541,330,14205,6,Province,20,Indonesia,Asia,8,116,1307803,11118.65,252.33,0.0,1.0
7512,8/3/2022,Nusa Tenggara Barat,7,0,2,5,36175,901,35246,28,Province,21,Indonesia,Asia,8,117,5270247,6864.0,170.96,3.5,1.0
7513,8/3/2022,Nusa Tenggara Timur,5,0,13,-8,94189,1525,92606,58,Province,22,Indonesia,Asia,21,309,5411321,17405.92,281.82,2.5,1.0
7514,8/3/2022,Papua,24,0,0,24,49009,580,48175,254,Province,23,Indonesia,Asia,28,560,4340348,11291.49,133.63,1.0,1.0
7515,8/3/2022,Papua Barat,6,0,2,4,31724,381,31276,67,Province,24,Indonesia,Asia,12,218,1140701,27810.97,334.01,0.55,1.0
7516,8/3/2022,Riau,39,0,29,10,151350,4430,146668,252,Province,25,Indonesia,Asia,10,169,6074100,24917.27,729.33,0.85,1.0
7517,8/3/2022,Sulawesi Barat,0,0,0,0,15572,394,15173,5,Province,26,Indonesia,Asia,6,69,1559984,9982.15,252.57,0.0,1.0
7518,8/3/2022,Sulawesi Selatan,12,1,13,-2,143933,2480,141331,122,Province,27,Indonesia,Asia,21,311,9426885,15268.35,263.08,0.44,1.0
7519,8/3/2022,Sulawesi Tengah,0,0,0,0,60864,1728,59123,13,Province,28,Indonesia,Asia,12,175,2955567,20593.0,584.66,0.0,1.0
7520,8/3/2022,Sulawesi Tenggara,0,0,0,0,25636,567,25044,25,Province,29,Indonesia,Asia,15,219,2635461,9727.33,215.14,0.0,1.0
